site,plot_id,plot,split_plot,sub_plot,sample_year,treatments,n_factor_level,n_rate,p_factor_level,p_rate,k_factor_level,k_rate,mg_factor_level,mg_rate,na_factor_level,na_rate,si_factor_level,si_rate,liming_factor_level,liming_rate,fym_factor_level,fym_rate,fm_factor_level,fm_n_rate,pm_factor_level,pm_n_rate,Achillea millefolium,Agrimonia eupatoria,Agrostis capillaris,Ajuga reptans,Alopecurus pratensis,Anthoxanthum odoratum,Anthriscus sylvestris,Arrhenatherum elatius,Bellis perennis,Briza media,Bromus hordeaceus,Cardamine pratensis,Carex caryophyllea,Carex flacca,Centaurea nigra,Cerastium fontanum,Conopodium majus,Crepis capillaris,Cynosurus cristatus,Dactylis glomerata,Deschampsia cespitosa,Elytrigia repens,Festuca pratensis,Festuca rubra,Filipendula ulmaria,Fritillaria meleagris,Galium verum,Helictotrichon pubescens,Heracleum sphondylium,Holcus lanatus,Hypochoeris radicata,Knautia arvensis,Lathyrus pratensis,Leontodon autumnalis,Leontodon hispidus,Linum catharticum,Lolium perenne,Lotus corniculatus,Luzula campestris,Ononis repens,Ophioglossum vulgatum,Pilosella officinarum,Pimpinella saxifraga,Plantago lanceolata,Poa pratensis,Poa trivialis,Potentilla reptans,Potentilla sterilis,Primula veris,Prunella vulgaris,Ranunculus acris,Ranunculus auricomus,Ranunculus bulbosus,Ranunculus ficaria,Rumex acetosa,Sanguisorba minor,Senecio jacobaea,Stachys officinalis,Stellaria graminea,Stellaria media,Taraxacum officinale,Tragopogon pratensis,Trifolium pratense,Trifolium repens,Trisetum flavescens,Veronica chamaedrys,Vicia cracca,Vicia sativa,note_id
Rothamsted,16a,16,*,a,1998,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,4.280,0.000,0.010,0.000,31.460,0.090,0.640,5.060,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.510,0.000,0.000,4.620,0.000,0.000,0.000,14.840,0.000,0.000,0.000,1.900,0.070,0.000,0.000,0.000,28.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.280,0.170,0.000,0.000,0.000,0.000,1.550,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.420,0.970,4.580,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,16b,16,*,b,1998,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,3.700,0.000,0.000,0.000,30.460,0.500,2.630,4.040,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,5.100,0.000,0.000,0.000,30.580,0.000,0.000,0.000,0.350,5.770,0.010,0.000,0.000,2.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.250,0.000,0.000,0.000,0.000,0.700,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,4.190,3.470,4.440,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,16c,16,*,c,1998,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,3.660,0.000,24.470,0.000,22.280,1.570,0.000,1.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.490,0.000,0.000,6.410,0.000,0.000,0.000,22.290,0.000,0.000,0.000,0.370,2.140,0.150,0.000,0.000,1.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.490,0.000,0.000,0.000,0.000,0.000,0.000,1.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,1.730,7.730,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,16d,16,*,d,1998,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,1.110,0.000,60.810,0.000,22.510,1.890,0.000,4.120,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.000,1.250,0.000,0.000,3.050,0.000,0.000,0.000,0.580,0.000,0.000,0.000,0.000,0.930,1.010,0.000,0.000,1.170,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.460,0.000,0.070,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.170,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,17a,17,*,a,1998,N*1,N*1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,3.740,0.000,10.680,0.000,0.530,0.430,0.000,0.220,0.000,1.190,0.000,0.000,0.730,0.000,1.590,1.750,1.370,0.000,0.000,7.160,0.000,0.000,0.000,21.660,0.000,0.000,0.000,4.220,1.820,0.020,0.000,0.000,0.000,0.000,29.600,0.000,0.810,8.960,0.010,0.000,0.000,0.000,0.010,0.760,0.000,0.000,0.000,0.000,0.000,0.000,0.930,0.000,0.000,0.000,0.240,0.000,0.000,0.000,0.000,0.000,0.570,0.980,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,17b,17,*,b,1998,N*1,N*1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,3.760,0.000,27.380,0.000,5.900,2.730,0.000,0.150,0.000,3.980,0.000,0.000,0.000,0.000,15.200,0.050,1.090,0.000,0.000,2.560,0.000,0.000,0.000,10.120,0.000,0.000,3.210,2.310,0.010,0.360,0.000,0.000,0.000,0.000,18.010,0.000,1.410,0.000,0.030,0.000,0.000,0.000,0.110,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.330,0.690,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,17c,17,*,c,1998,N*1,N*1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,4.000,0.000,36.610,0.000,0.400,5.780,0.000,0.000,0.000,0.000,0.000,0.000,1.380,0.000,4.730,0.000,0.860,0.000,0.000,4.950,0.000,0.000,0.140,15.400,0.000,0.000,0.000,1.240,0.500,0.220,0.000,0.000,0.000,0.000,21.030,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,1.380,0.030,0.000,0.000,0.000,0.000,0.000,0.450,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,17d,17,*,d,1998,N*1,N*1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,2.940,0.000,34.960,0.000,8.090,2.910,0.000,0.000,0.000,0.240,0.000,0.000,0.100,0.000,1.620,0.000,0.220,0.000,0.000,6.880,0.000,0.000,0.000,14.290,0.000,0.000,0.000,3.070,0.110,2.020,0.000,0.000,0.000,0.000,19.290,0.000,0.280,0.000,0.480,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,2.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.010,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,18a    ,18,*,a,1998,N2+KNaMg,N2,96,0,0,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.850,0.000,22.160,0.000,0.000,0.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.060,0.000,0.070,0.000,0.000,5.660,0.000,0.000,0.000,25.030,0.000,0.000,0.000,0.000,3.320,0.000,0.000,0.000,0.000,9.790,12.700,0.000,2.350,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.680,1.240,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,18b    ,18,*,b,1998,N2+KNaMg,N2,96,0,0,K,225,Mg,10,Na,15,0,0,b  ,0.000,0,0,0,0,0,0,0.000,0.060,27.740,0.000,5.680,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,19.130,0.000,0.000,0.000,0.000,10.200,0.000,0.000,0.000,27.520,0.000,0.000,0.000,0.000,0.000,1.450,0.000,0.000,0.000,4.330,0.120,0.000,0.480,0.000,0.000,0.000,0.000,0.000,0.010,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.270,0.000,0.000,0.000,0.000,0.000,1.100,1.140,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,18c    ,18,*,c,1998,N2+KNaMg,N2,96,0,0,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.000,0.000,18.270,0.000,1.590,0.470,0.000,0.000,0.000,0.000,1.340,0.000,0.000,0.000,0.000,0.770,0.000,0.000,0.000,19.240,0.000,0.000,0.000,46.760,0.000,0.000,0.000,0.000,0.000,1.480,0.000,0.000,0.000,0.000,0.000,0.000,8.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,18d    ,18,*,d,1998,N2+KNaMg,N2,96,0,0,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.000,0.000,92.210,0.000,0.000,7.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,18-2   ,18,2.000,        ,1998,N2+KNaMg,N2,96,0,0,K,225,Mg,10,Na,15,0,0,s,0.000,0,0,0,0,0,0,0.410,0.000,32.000,0.000,0.310,1.460,0.000,1.130,0.000,0.000,0.000,0.000,0.000,0.000,47.400,0.000,0.000,0.000,0.000,7.380,0.000,0.000,0.000,6.020,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,2.250,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.180,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.420,0.450,0.000,0.000,0.000,0.000,0.000,0.000,6
Rothamsted,19-1   ,19,1.000,        ,1998,FYM,0,0,0,0,0,0,0,0,0,0,0,0,s,0.000,FYM,0,0,0,0,0,6.180,0.000,42.600,0.000,17.760,0.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.530,0.000,0.690,0.000,0.000,1.750,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.030,0.000,7.110,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.190,1.760,4.880,0.000,0.000,0.000,0.000,5.900,0.000,0.000,0.000,0.410,0.000,0.000,0.000,0.000,0.000,0.410,0.050,0.000,0.000,0.000,0.000,0.000,0.000,6
Rothamsted,19-2   ,19,2.000,        ,1998,FYM,0,0,0,0,0,0,0,0,0,0,0,0,s,0.000,FYM,0,0,0,0,0,1.340,0.000,78.040,0.000,1.320,0.300,0.000,0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.520,0.000,0.000,1.780,0.000,0.000,0.000,3.050,0.000,0.000,0.000,0.000,0.000,1.130,0.000,0.000,1.270,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,1.190,0.550,3.720,0.000,0.000,0.000,0.000,0.980,0.000,0.000,0.000,0.560,0.000,0.000,0.000,0.000,0.000,0.770,1.250,0.000,0.000,0.000,0.000,1.140,0.000,6
Rothamsted,19-3   ,19,3.000,        ,1998,FYM,0,0,0,0,0,0,0,0,0,0,0,0,s,0.000,FYM,0,0,0,0,0,7.320,0.000,0.000,0.000,23.790,0.220,0.530,0.660,0.000,0.000,0.340,0.000,0.000,0.000,6.560,1.490,0.110,0.000,0.000,1.410,0.000,20.950,0.000,1.920,0.000,0.000,0.000,1.070,0.920,5.900,0.000,0.000,0.000,0.000,0.000,0.000,3.510,0.880,0.000,0.000,0.000,0.000,0.000,4.990,1.720,5.870,0.000,0.000,0.000,0.000,4.110,0.000,0.000,0.000,0.700,0.000,0.000,0.000,1.630,0.000,1.170,1.400,0.000,0.000,0.000,0.030,0.810,0.000,6
Rothamsted,20-1   ,20,1.000,        ,1998,FYM/N*PK,N* ,30,P*,15,K*,45,0,0,0,0,0,0,s,0.000,FYM,0,0,0,0,0,12.700,0.000,14.560,0.000,22.690,0.320,2.730,18.600,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.040,0.120,0.000,0.000,2.420,0.000,0.000,0.000,1.510,0.000,0.000,0.000,0.000,0.770,1.080,0.000,0.000,0.000,0.000,0.000,0.000,3.370,0.000,0.000,0.000,0.000,0.000,0.000,2.430,1.980,4.540,0.000,0.000,0.000,0.000,4.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.530,0.000,3.820,0.000,0.000,0.000,0.000,0.000,7
Rothamsted,20-2   ,20,2.000,        ,1998,FYM/N*PK,N* ,30,P*,15,K*,45,0,0,0,0,0,0,s,0.000,FYM,0,0,0,0,0,2.140,0.000,46.930,0.000,16.610,0.000,0.150,12.480,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.260,0.300,4.490,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,3.000,2.680,0.000,0.000,0.000,0.000,1.390,0.000,0.000,0.000,0.980,0.000,0.000,0.000,0.000,0.000,0.850,0.560,0.000,0.000,0.000,0.000,0.000,0.000,7
Rothamsted,20-3   ,20,3.000,        ,1998,FYM/N*PK,N* ,30,P*,15,K*,45,0,0,0,0,0,0,s,0.000,FYM,0,0,0,0,0,11.280,0.000,0.000,0.000,19.620,0.000,4.010,12.810,0.000,0.000,1.260,0.000,0.000,0.000,0.000,2.020,0.030,0.000,0.000,6.000,0.000,0.000,0.000,5.980,0.000,0.000,0.280,0.000,4.920,8.910,0.000,0.000,0.000,0.000,0.000,0.000,2.180,0.000,0.000,0.000,0.000,0.000,0.000,5.630,2.570,3.160,0.000,0.000,0.000,0.000,3.320,0.000,0.000,0.000,0.360,0.000,0.000,0.000,0.000,0.000,5.560,0.090,0.000,0.000,0.000,0.000,0.000,0.000,7
Rothamsted,1a,1,*,a,1999,N1,N1,48,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,0.020,0.000,4.750,0.000,0.760,0.990,0.000,3.400,0.000,0.110,0.000,0.000,0.000,0.000,0.440,0.400,0.000,0.000,0.000,1.980,0.000,0.000,0.000,40.150,0.000,0.000,0.000,28.950,0.000,1.590,0.000,0.000,0.000,0.000,3.040,0.000,0.000,0.000,0.950,0.000,0.000,0.000,0.080,6.030,0.220,0.000,0.000,0.000,0.000,0.000,1.480,0.000,0.000,0.000,1.160,0.000,0.000,0.000,0.000,0.000,0.750,2.660,0.110,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,1b,1,*,b,1999,N1,N1,48,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,0.620,0.000,25.870,0.000,2.730,6.250,0.000,1.250,0.000,0.670,0.000,0.000,0.000,0.000,5.990,0.010,0.910,0.000,0.000,2.770,0.000,0.000,0.000,21.460,0.000,0.000,0.000,10.430,0.000,5.510,0.000,1.180,0.000,0.000,3.680,0.000,0.000,0.000,0.140,0.000,0.000,0.000,0.450,0.680,0.000,0.000,0.000,0.000,0.000,0.000,0.540,0.000,0.000,0.000,1.450,2.660,0.000,0.000,0.000,0.000,0.640,3.880,0.000,0.000,0.230,0.000,0.000,0.000,*
Rothamsted,1c,1,*,c,1999,N1,N1,48,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,0.290,0.000,35.940,0.000,0.000,7.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.170,0.030,0.300,0.000,0.000,0.000,0.000,0.000,0.000,41.590,0.000,0.000,0.000,0.000,0.000,0.670,0.000,0.000,0.210,0.000,0.000,0.000,0.000,0.430,0.200,0.000,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,1d,1,*,d,1999,N1,N1,48,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,0.000,0.000,82.140,0.010,0.000,17.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,2-1a,2,1.000,a,1999,K,0,0,0,0,K,225,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,3.420,0.000,7.290,0.000,1.510,1.730,0.000,0.430,0.000,2.120,0.000,0.000,0.040,0.000,6.610,0.000,0.110,0.000,0.000,4.380,0.000,0.000,0.120,32.610,0.000,0.000,0.000,11.000,0.000,0.770,0.000,0.000,1.050,0.000,2.600,0.000,0.910,0.040,0.550,0.000,0.000,0.000,0.360,2.790,0.240,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.040,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.230,0.000,10.630,7.740,0.560,0.000,0.000,0.000,2
Rothamsted,2-1b,2,1.000,b,1999,K,0,0,0,0,K,225,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,4.040,0.000,15.950,0.000,0.000,6.480,0.000,1.030,0.000,8.010,0.000,0.000,0.000,0.000,1.520,0.000,1.370,0.410,0.000,2.100,0.000,0.000,0.000,13.900,0.000,0.000,0.000,5.190,0.000,1.290,0.000,9.060,0.080,0.550,17.430,0.000,0.000,0.630,1.970,0.000,0.000,0.000,1.160,2.720,0.320,0.750,0.000,0.000,0.000,0.000,0.270,0.000,0.130,0.000,0.220,0.000,0.000,0.000,0.000,0.000,0.530,1.630,0.710,0.500,0.040,0.000,0.000,0.000,2
Rothamsted,2-1c,2,1.000,c,1999,K,0,0,0,0,K,225,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,6.360,0.000,27.460,0.010,0.280,3.580,0.000,0.060,0.000,4.840,0.000,0.000,0.180,0.000,6.380,0.000,1.100,0.000,0.000,0.730,0.000,0.000,0.000,38.450,0.000,0.000,0.000,1.050,0.000,0.220,0.000,0.000,0.000,0.000,4.070,0.000,0.930,0.060,1.180,0.000,0.000,0.130,0.510,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.360,0.000,0.390,0.000,0.000,0.020,0.000,1.030,0.000,0.000,0.110,0.020,0.000,0.000,0.000,0.000,0.000,0.000,2
Rothamsted,2-1d,2,1.000,d,1999,K,0,0,0,0,K,225,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,3.460,0.000,37.360,0.050,0.770,6.170,0.000,0.000,0.000,6.570,0.000,0.000,0.740,0.000,5.180,0.000,0.030,0.000,0.000,2.070,0.000,0.000,0.000,34.750,0.000,0.000,0.000,0.210,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.660,0.000,0.000,0.000,0.240,0.810,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
Rothamsted,2-2a,2,2.000,a,1999,Nil,0,0,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,5.220,0.000,7.470,0.210,0.610,1.430,0.000,0.000,0.000,5.050,0.000,0.000,0.000,0.000,4.640,0.000,0.200,0.000,0.000,1.470,0.000,0.000,0.000,15.620,0.000,0.000,0.000,15.260,0.000,1.400,0.000,0.000,0.240,0.000,14.190,0.000,0.000,2.350,0.950,0.000,0.000,0.000,0.180,5.960,0.080,0.000,0.000,0.000,0.000,0.000,1.550,0.000,0.120,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.220,5.840,2.080,6.120,0.390,0.000,0.000,0.000,2
Rothamsted,2-2b,2,2.000,b,1999,Nil,0,0,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,3.490,0.000,12.660,0.020,1.350,6.770,0.000,1.880,0.000,0.890,0.000,0.000,0.000,0.000,2.340,0.620,0.650,0.270,0.000,1.500,0.000,0.000,0.000,10.760,0.000,0.000,0.000,6.820,0.000,1.250,0.000,8.300,0.080,0.000,26.820,0.000,0.000,0.000,1.540,0.000,0.000,0.000,0.150,3.320,0.070,0.000,0.000,0.000,0.000,0.000,1.970,0.000,0.150,0.000,0.130,1.680,0.000,0.000,0.000,0.000,0.390,1.500,1.210,0.540,0.870,0.000,0.000,0.000,2
Rothamsted,2-2c,2,2.000,c,1999,Nil,0,0,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,4.500,0.000,26.380,0.140,0.460,2.870,0.000,2.870,0.000,9.510,0.000,0.000,0.670,0.000,5.520,0.000,0.970,0.000,0.000,0.830,0.000,0.000,0.000,33.340,0.000,0.000,0.000,2.700,0.000,0.520,0.000,0.000,0.050,0.050,0.520,0.000,0.000,0.230,1.920,0.000,0.000,0.270,0.330,2.900,0.050,0.000,0.000,0.000,0.000,0.000,0.940,0.000,0.700,0.000,0.000,0.360,0.000,0.000,0.000,0.000,0.090,0.000,0.300,0.000,0.000,0.000,0.000,0.000,2
Rothamsted,2-2d,2,2.000,d,1999,Nil,0,0,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,2.800,0.000,24.550,0.670,0.000,6.140,0.000,0.000,0.000,4.290,0.000,0.000,0.510,0.000,10.300,0.000,0.040,0.000,0.000,1.520,0.000,0.000,0.000,44.320,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.570,0.000,0.000,0.040,1.820,0.000,0.000,0.020,0.000,1.340,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2
Rothamsted,3a,3,*,a,1999,Nil,0,0,0,0,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,2.200,0.000,4.650,0.000,1.080,1.070,0.000,0.000,0.000,10.450,0.000,0.000,1.080,1.660,7.050,0.000,0.000,0.000,0.000,1.060,0.000,0.000,0.000,12.520,0.000,0.000,0.000,10.840,0.000,1.830,0.020,0.090,0.690,0.030,15.300,0.000,0.000,1.090,1.850,0.000,0.000,0.000,0.290,1.460,0.310,0.390,0.000,0.000,0.000,0.000,1.510,0.000,0.000,0.000,0.050,15.030,0.000,0.000,0.000,0.000,0.350,0.830,4.010,0.340,0.760,0.100,0.000,0.000,*
Rothamsted,3b,3,*,b,1999,Nil,0,0,0,0,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,3.190,0.000,6.710,0.510,0.630,4.250,0.000,0.000,0.000,3.810,0.000,0.000,0.290,0.000,7.060,1.860,0.000,0.000,0.000,0.750,0.000,0.000,0.000,10.420,0.000,0.000,0.000,8.660,0.000,3.860,0.000,0.980,0.050,0.000,28.120,0.000,0.000,1.380,2.120,0.000,0.000,0.000,0.090,3.250,0.370,0.000,0.000,0.000,0.000,0.000,0.920,0.000,0.360,0.000,0.020,3.830,0.000,0.000,0.000,0.000,0.290,0.610,4.840,0.740,0.030,0.000,0.000,0.000,*
Rothamsted,3c,3,*,c,1999,Nil,0,0,0,0,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,1.480,0.000,32.880,0.130,0.000,4.750,0.000,0.000,0.000,2.260,0.000,0.000,1.940,0.000,6.620,0.000,0.190,0.000,0.000,0.640,0.000,0.000,0.000,28.160,0.000,0.000,0.000,0.920,0.000,0.310,0.000,0.000,0.000,0.000,15.900,0.000,0.000,0.000,1.520,0.000,0.000,0.460,0.150,0.730,0.000,0.000,0.000,0.000,0.000,0.000,0.740,0.000,0.030,0.000,0.110,0.020,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,3d,3,*,d,1999,Nil,0,0,0,0,0,0,0,0,0,0,0,0,d,0.000,0,0,0,0,0,0,1.940,0.000,46.550,0.240,0.000,5.320,0.000,0.000,0.000,1.220,0.000,0.000,0.180,0.020,2.750,0.000,0.630,0.000,0.000,0.670,0.000,0.000,0.000,27.400,0.000,0.000,0.890,3.560,0.000,2.270,1.110,0.000,0.000,0.100,1.320,0.000,0.000,0.000,0.910,0.000,0.000,1.260,0.290,0.720,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,*
Rothamsted,4-1a,4,1.000,a,1999,P,0,0,P,35,0,0,0,0,0,0,0,0,a,0.000,0,0,0,0,0,0,3.610,0.000,3.510,0.000,0.350,0.510,0.000,0.440,0.000,0.000,0.000,0.000,0.000,0.000,3.850,0.050,0.000,0.000,0.000,0.970,0.000,0.000,1.230,15.940,0.000,0.000,0.000,10.900,0.000,3.300,0.000,1.030,0.000,0.000,17.080,0.000,0.000,8.700,1.110,0.000,0.000,0.000,0.020,4.640,1.630,0.000,0.000,0.000,0.000,0.000,3.850,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.060,0.000,14.800,0.000,2.340,0.070,0.000,0.000,*
Rothamsted,4-1b,4,1.000,b,1999,P,0,0,P,35,0,0,0,0,0,0,0,0,b,0.000,0,0,0,0,0,0,7.880,0.000,1.330,0.000,0.000,5.930,0.000,1.650,0.000,0.190,0.000,0.000,0.000,0.000,4.390,0.180,0.090,0.000,0.000,0.560,0.000,0.000,0.000,21.950,0.000,0.000,0.000,7.550,0.000,6.410,0.000,0.390,0.350,0.030,15.290,0.000,0.000,3.620,3.280,0.000,0.000,0.000,1.230,6.960,0.020,0.000,0.000,0.000,0.000,0.000,5.480,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.410,0.000,2.180,0.220,2.230,0.000,0.000,0.000,*
Rothamsted,4-1c,4,1.000,c,1999,P,0,0,P,35,0,0,0,0,0,0,0,0,c,0.000,0,0,0,0,0,0,9.210,9.040,30.530,0.000,2.590,5.090,0.000,0.000,0.000,0.000,0.380,0.000,0.000,0.000,3.070,0.000,0.630,0.000,0.000,0.370,0.000,0.000,0.000,23.350,0.000,0.000,0.000,0.100,0.000,0.790,0.000,0.000,0.010,0.450,3.680,0.000,0.060,0.000,2.180,0.000,0.000,0.000,0.150,2.570,0.000,0.000,0.000,0.000,0.000,0.000,5.350,0.000,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.010,0.000,0.000,0.000,0.000,0.000,*
